sls_ord_num,product_key,customer_key,sls_sales,sls_quantity,sls_price,sls_order_dt,sls_ship_dt,sls_due_dt
SO72798,245,331,35,1,35,11-12-2013,18-12-2013,23-12-2013
SO72799,290,204,4,1,4,11-12-2013,18-12-2013,23-12-2013
SO72800,251,18285,50,1,50,11-12-2013,18-12-2013,23-12-2013
SO72801,290,143,4,1,4,11-12-2013,18-12-2013,23-12-2013
SO72801,293,143,64,1,64,11-12-2013,18-12-2013,23-12-2013
SO72801,285,143,21,1,21,11-12-2013,18-12-2013,23-12-2013
SO72802,288,15127,29,1,29,11-12-2013,18-12-2013,23-12-2013
SO72803,291,16014,5,1,5,11-12-2013,18-12-2013,23-12-2013
SO72803,288,16014,29,1,29,11-12-2013,18-12-2013,23-12-2013
SO72803,259,16014,2,1,2,11-12-2013,18-12-2013,23-12-2013
SO72804,288,2240,29,1,29,11-12-2013,18-12-2013,23-12-2013
SO72804,291,2240,5,1,5,11-12-2013,18-12-2013,23-12-2013
SO72805,283,11147,30,1,30,11-12-2013,18-12-2013,23-12-2013
SO72805,289,11147,5,1,5,11-12-2013,18-12-2013,23-12-2013
SO72805,259,11147,2,1,2,11-12-2013,18-12-2013,23-12-2013
SO72806,283,11160,30,1,30,11-12-2013,18-12-2013,23-12-2013
SO72806,259,11160,2,1,2,11-12-2013,18-12-2013,23-12-2013
SO72807,104,9698,10,1,10,11-12-2013,18-12-2013,23-12-2013
SO72807,295,9698,5,1,5,11-12-2013,18-12-2013,23-12-2013
SO72807,247,9698,55,1,55,11-12-2013,18-12-2013,23-12-2013
SO72807,168,9698,8,1,8,11-12-2013,18-12-2013,23-12-2013
SO72808,295,7501,5,1,5,11-12-2013,18-12-2013,23-12-2013
SO72808,244,7501,35,1,35,11-12-2013,18-12-2013,23-12-2013
SO72809,295,16043,5,1,5,11-12-2013,18-12-2013,23-12-2013
SO72809,292,16043,64,1,64,11-12-2013,18-12-2013,23-12-2013
SO72810,272,8235,70,1,70,11-12-2013,18-12-2013,23-12-2013
SO72810,251,8235,50,1,50,11-12-2013,18-12-2013,23-12-2013
SO72811,295,1204,5,1,5,11-12-2013,18-12-2013,23-12-2013
SO72811,245,1204,35,1,35,11-12-2013,18-12-2013,23-12-2013
SO72811,166,1204,9,1,9,11-12-2013,18-12-2013,23-12-2013
SO72811,250,1204,50,1,50,11-12-2013,18-12-2013,23-12-2013
SO72812,289,5506,5,1,5,11-12-2013,18-12-2013,23-12-2013
SO72812,245,5506,35,1,35,11-12-2013,18-12-2013,23-12-2013
SO72813,174,2929,22,1,22,11-12-2013,18-12-2013,23-12-2013
SO72813,292,2929,64,1,64,11-12-2013,18-12-2013,23-12-2013
SO72814,174,3973,22,1,22,11-12-2013,18-12-2013,23-12-2013
SO72814,246,3973,35,1,35,11-12-2013,18-12-2013,23-12-2013
SO72815,235,13841,24,1,24,11-12-2013,18-12-2013,23-12-2013
SO72815,295,13841,5,1,5,11-12-2013,18-12-2013,23-12-2013
SO72816,290,13845,4,1,4,11-12-2013,18-12-2013,23-12-2013
SO72816,285,13845,21,1,21,11-12-2013,18-12-2013,23-12-2013
SO72817,288,2831,29,1,29,11-12-2013,18-12-2013,23-12-2013
SO72817,291,2831,5,1,5,11-12-2013,18-12-2013,23-12-2013
SO72817,247,2831,55,1,55,11-12-2013,18-12-2013,23-12-2013
SO72818,284,1099,35,1,35,11-12-2013,18-12-2013,23-12-2013
SO72818,289,1099,5,1,5,11-12-2013,18-12-2013,23-12-2013
SO72818,246,1099,35,1,35,11-12-2013,18-12-2013,23-12-2013
SO72819,108,5229,540,1,540,11-12-2013,18-12-2013,23-12-2013
SO72819,282,5229,25,1,25,11-12-2013,18-12-2013,23-12-2013
SO72819,289,5229,5,1,5,11-12-2013,18-12-2013,23-12-2013
SO72820,123,10349,2320,1,2320,11-12-2013,18-12-2013,23-12-2013
SO72820,295,10349,5,1,5,11-12-2013,18-12-2013,23-12-2013
SO72820,104,10349,10,1,10,11-12-2013,18-12-2013,23-12-2013
SO72820,168,10349,8,1,8,11-12-2013,18-12-2013,23-12-2013
SO72821,123,7644,2320,1,2320,11-12-2013,18-12-2013,23-12-2013
SO72822,120,7428,2295,1,2295,11-12-2013,18-12-2013,23-12-2013
SO72822,295,7428,5,1,5,11-12-2013,18-12-2013,23-12-2013
SO72822,104,7428,10,1,10,11-12-2013,18-12-2013,23-12-2013
SO72822,234,7428,24,1,24,11-12-2013,18-12-2013,23-12-2013
SO72823,148,4663,742,1,742,11-12-2013,18-12-2013,23-12-2013
SO72823,105,4663,9,1,9,11-12-2013,18-12-2013,23-12-2013
SO72823,295,4663,5,1,5,11-12-2013,18-12-2013,23-12-2013
SO72823,292,4663,64,1,64,11-12-2013,18-12-2013,23-12-2013
SO72824,158,1299,2384,1,2384,11-12-2013,18-12-2013,23-12-2013
SO72824,280,1299,9,1,9,11-12-2013,18-12-2013,23-12-2013
SO72825,137,13598,1701,1,1701,11-12-2013,18-12-2013,23-12-2013
SO72825,290,13598,4,1,4,11-12-2013,18-12-2013,23-12-2013
SO72825,286,13598,25,1,25,11-12-2013,18-12-2013,23-12-2013
SO72825,246,13598,35,1,35,11-12-2013,18-12-2013,23-12-2013
SO72825,275,13598,54,1,54,11-12-2013,18-12-2013,23-12-2013
SO72825,166,13598,9,1,9,11-12-2013,18-12-2013,23-12-2013
SO72826,135,11935,1701,1,1701,11-12-2013,18-12-2013,23-12-2013
SO72826,286,11935,25,1,25,11-12-2013,18-12-2013,23-12-2013
SO72826,290,11935,4,1,4,11-12-2013,18-12-2013,23-12-2013
SO72827,138,11939,1701,1,1701,11-12-2013,18-12-2013,23-12-2013
SO72827,290,11939,4,1,4,11-12-2013,18-12-2013,23-12-2013
SO72827,286,11939,25,1,25,11-12-2013,18-12-2013,23-12-2013
SO72828,126,16494,540,1,540,11-12-2013,18-12-2013,23-12-2013
SO72828,285,16494,21,1,21,11-12-2013,18-12-2013,23-12-2013
SO72828,166,16494,9,1,9,11-12-2013,18-12-2013,23-12-2013
SO72829,132,15589,1120,1,1120,11-12-2013,18-12-2013,23-12-2013
SO72829,244,15589,35,1,35,11-12-2013,18-12-2013,23-12-2013
SO72830,158,17265,2384,1,2384,11-12-2013,18-12-2013,23-12-2013
SO72830,245,17265,35,1,35,11-12-2013,18-12-2013,23-12-2013
SO72831,152,13672,742,1,742,11-12-2013,18-12-2013,23-12-2013
SO72831,291,13672,5,1,5,11-12-2013,18-12-2013,23-12-2013
SO72831,288,13672,29,1,29,11-12-2013,18-12-2013,23-12-2013
SO72832,155,13343,1215,1,1215,11-12-2013,18-12-2013,23-12-2013
SO72832,244,13343,35,1,35,11-12-2013,18-12-2013,23-12-2013
SO72833,162,4851,2384,1,2384,11-12-2013,18-12-2013,23-12-2013
SO72833,278,4851,54,1,54,11-12-2013,18-12-2013,23-12-2013
SO72834,129,12883,540,1,540,11-12-2013,18-12-2013,23-12-2013
SO72834,292,12883,64,1,64,11-12-2013,18-12-2013,23-12-2013
SO72835,128,13235,540,1,540,11-12-2013,18-12-2013,23-12-2013
SO72835,285,13235,21,1,21,11-12-2013,18-12-2013,23-12-2013
SO72835,259,13235,2,1,2,11-12-2013,18-12-2013,23-12-2013
SO72836,132,11242,1120,1,1120,11-12-2013,18-12-2013,23-12-2013
SO72836,286,11242,25,1,25,11-12-2013,18-12-2013,23-12-2013
SO72836,290,11242,4,1,4,11-12-2013,18-12-2013,23-12-2013
SO72837,138,8134,1701,1,1701,11-12-2013,18-12-2013,23-12-2013
SO72838,136,15958,1701,1,1701,11-12-2013,18-12-2013,23-12-2013
SO72838,166,15958,9,1,9,11-12-2013,18-12-2013,23-12-2013
SO72838,249,15958,50,1,50,11-12-2013,18-12-2013,23-12-2013
SO72839,134,14600,1120,1,1120,11-12-2013,18-12-2013,23-12-2013
SO72839,276,14600,54,1,54,11-12-2013,18-12-2013,23-12-2013
SO72840,130,10101,1120,1,1120,11-12-2013,18-12-2013,23-12-2013
SO72840,105,10101,9,1,9,11-12-2013,18-12-2013,23-12-2013
SO72840,295,10101,5,1,5,11-12-2013,18-12-2013,23-12-2013
SO72840,244,10101,35,1,35,11-12-2013,18-12-2013,23-12-2013
SO72840,166,10101,9,1,9,11-12-2013,18-12-2013,23-12-2013
SO72841,128,17504,540,1,540,11-12-2013,18-12-2013,23-12-2013
SO72841,295,17504,5,1,5,11-12-2013,18-12-2013,23-12-2013
SO72841,105,17504,9,1,9,11-12-2013,18-12-2013,23-12-2013
SO72841,233,17504,24,1,24,11-12-2013,18-12-2013,23-12-2013
SO72842,128,17509,540,1,540,11-12-2013,18-12-2013,23-12-2013
SO72842,245,17509,35,1,35,11-12-2013,18-12-2013,23-12-2013
SO72843,164,8032,2384,1,2384,11-12-2013,18-12-2013,23-12-2013
SO72843,246,8032,35,1,35,11-12-2013,18-12-2013,23-12-2013
SO72843,166,8032,9,1,9,11-12-2013,18-12-2013,23-12-2013
SO72844,163,7167,2384,1,2384,11-12-2013,18-12-2013,23-12-2013
SO72844,279,7167,9,1,9,11-12-2013,18-12-2013,23-12-2013
SO72845,165,993,2384,1,2384,11-12-2013,18-12-2013,23-12-2013
SO72845,166,993,9,1,9,11-12-2013,18-12-2013,23-12-2013
SO72846,129,16485,540,1,540,11-12-2013,18-12-2013,23-12-2013
SO72847,154,3264,1215,1,1215,11-12-2013,18-12-2013,23-12-2013
SO72847,277,3264,54,1,54,11-12-2013,18-12-2013,23-12-2013
SO72848,164,2634,2384,1,2384,11-12-2013,18-12-2013,23-12-2013
SO72849,165,921,2384,1,2384,11-12-2013,18-12-2013,23-12-2013
SO72849,245,921,35,1,35,11-12-2013,18-12-2013,23-12-2013
SO72850,121,9052,2295,1,2295,12-12-2013,19-12-2013,24-12-2013
SO72850,284,9052,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72850,289,9052,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72850,174,9052,22,1,22,12-12-2013,19-12-2013,24-12-2013
SO72850,234,9052,24,1,24,12-12-2013,19-12-2013,24-12-2013
SO72850,249,9052,50,1,50,12-12-2013,19-12-2013,24-12-2013
SO72851,135,11940,1701,1,1701,12-12-2013,19-12-2013,24-12-2013
SO72851,278,11940,54,1,54,12-12-2013,19-12-2013,24-12-2013
SO72851,234,11940,24,1,24,12-12-2013,19-12-2013,24-12-2013
SO72852,249,802,50,1,50,12-12-2013,19-12-2013,24-12-2013
SO72853,290,4805,4,1,4,12-12-2013,19-12-2013,24-12-2013
SO72853,286,4805,25,1,25,12-12-2013,19-12-2013,24-12-2013
SO72853,246,4805,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72854,286,4788,25,1,25,12-12-2013,19-12-2013,24-12-2013
SO72854,290,4788,4,1,4,12-12-2013,19-12-2013,24-12-2013
SO72854,246,4788,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72855,282,3228,25,1,25,12-12-2013,19-12-2013,24-12-2013
SO72855,289,3228,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72855,245,3228,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72856,174,6494,22,1,22,12-12-2013,19-12-2013,24-12-2013
SO72856,275,6494,54,1,54,12-12-2013,19-12-2013,24-12-2013
SO72857,295,8762,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72857,247,8762,55,1,55,12-12-2013,19-12-2013,24-12-2013
SO72857,168,8762,8,1,8,12-12-2013,19-12-2013,24-12-2013
SO72858,284,16734,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72858,259,16734,2,1,2,12-12-2013,19-12-2013,24-12-2013
SO72858,260,16734,120,1,120,12-12-2013,19-12-2013,24-12-2013
SO72859,273,15147,70,1,70,12-12-2013,19-12-2013,24-12-2013
SO72860,291,17933,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72860,246,17933,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72860,276,17933,54,1,54,12-12-2013,19-12-2013,24-12-2013
SO72861,244,3014,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72862,259,8099,2,1,2,12-12-2013,19-12-2013,24-12-2013
SO72863,123,12613,2320,1,2320,12-12-2013,19-12-2013,24-12-2013
SO72863,174,12613,22,1,22,12-12-2013,19-12-2013,24-12-2013
SO72863,278,12613,54,1,54,12-12-2013,19-12-2013,24-12-2013
SO72864,118,11620,769,1,769,12-12-2013,19-12-2013,24-12-2013
SO72864,249,11620,50,1,50,12-12-2013,19-12-2013,24-12-2013
SO72865,118,8447,769,1,769,12-12-2013,19-12-2013,24-12-2013
SO72865,168,8447,8,1,8,12-12-2013,19-12-2013,24-12-2013
SO72866,123,10509,2320,1,2320,12-12-2013,19-12-2013,24-12-2013
SO72866,104,10509,10,1,10,12-12-2013,19-12-2013,24-12-2013
SO72866,295,10509,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72866,246,10509,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72867,121,2547,2295,1,2295,12-12-2013,19-12-2013,24-12-2013
SO72867,104,2547,10,1,10,12-12-2013,19-12-2013,24-12-2013
SO72867,246,2547,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72868,120,8454,2295,1,2295,12-12-2013,19-12-2013,24-12-2013
SO72868,295,8454,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72868,104,8454,10,1,10,12-12-2013,19-12-2013,24-12-2013
SO72868,245,8454,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72868,166,8454,9,1,9,12-12-2013,19-12-2013,24-12-2013
SO72869,121,4090,2295,1,2295,12-12-2013,19-12-2013,24-12-2013
SO72869,174,4090,22,1,22,12-12-2013,19-12-2013,24-12-2013
SO72870,120,2546,2295,1,2295,12-12-2013,19-12-2013,24-12-2013
SO72870,244,2546,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72871,124,9559,2320,1,2320,12-12-2013,19-12-2013,24-12-2013
SO72872,112,8306,565,1,565,12-12-2013,19-12-2013,24-12-2013
SO72872,174,8306,22,1,22,12-12-2013,19-12-2013,24-12-2013
SO72872,246,8306,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72873,288,15252,29,1,29,12-12-2013,19-12-2013,24-12-2013
SO72873,291,15252,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72873,245,15252,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72874,290,501,4,1,4,12-12-2013,19-12-2013,24-12-2013
SO72874,286,501,25,1,25,12-12-2013,19-12-2013,24-12-2013
SO72874,249,501,50,1,50,12-12-2013,19-12-2013,24-12-2013
SO72875,283,11982,30,1,30,12-12-2013,19-12-2013,24-12-2013
SO72875,289,11982,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72875,174,11982,22,1,22,12-12-2013,19-12-2013,24-12-2013
SO72875,246,11982,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72876,295,10775,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72876,104,10775,10,1,10,12-12-2013,19-12-2013,24-12-2013
SO72876,246,10775,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72877,274,16732,70,1,70,12-12-2013,19-12-2013,24-12-2013
SO72878,295,8223,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72878,250,8223,50,1,50,12-12-2013,19-12-2013,24-12-2013
SO72879,272,7852,70,1,70,12-12-2013,19-12-2013,24-12-2013
SO72880,272,3761,70,1,70,12-12-2013,19-12-2013,24-12-2013
SO72880,249,3761,50,1,50,12-12-2013,19-12-2013,24-12-2013
SO72881,295,224,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72882,289,5074,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72882,234,5074,24,1,24,12-12-2013,19-12-2013,24-12-2013
SO72882,244,5074,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72883,295,1159,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72883,245,1159,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72884,289,3722,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72885,289,11756,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72886,174,3043,22,1,22,12-12-2013,19-12-2013,24-12-2013
SO72887,289,3480,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72887,174,3480,22,1,22,12-12-2013,19-12-2013,24-12-2013
SO72887,247,3480,55,1,55,12-12-2013,19-12-2013,24-12-2013
SO72888,289,5277,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72888,259,5277,2,1,2,12-12-2013,19-12-2013,24-12-2013
SO72889,287,4120,33,1,33,12-12-2013,19-12-2013,24-12-2013
SO72890,282,3699,25,1,25,12-12-2013,19-12-2013,24-12-2013
SO72890,289,3699,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72890,174,3699,22,1,22,12-12-2013,19-12-2013,24-12-2013
SO72890,279,3699,9,1,9,12-12-2013,19-12-2013,24-12-2013
SO72891,289,1822,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72891,283,1822,30,1,30,12-12-2013,19-12-2013,24-12-2013
SO72891,104,1822,10,1,10,12-12-2013,19-12-2013,24-12-2013
SO72891,295,1822,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72892,290,15847,4,1,4,12-12-2013,19-12-2013,24-12-2013
SO72892,233,15847,24,1,24,12-12-2013,19-12-2013,24-12-2013
SO72893,283,9894,30,1,30,12-12-2013,19-12-2013,24-12-2013
SO72893,289,9894,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72894,166,11490,9,1,9,12-12-2013,19-12-2013,24-12-2013
SO72894,285,11490,21,1,21,12-12-2013,19-12-2013,24-12-2013
SO72895,285,18430,21,1,21,12-12-2013,19-12-2013,24-12-2013
SO72895,290,18430,4,1,4,12-12-2013,19-12-2013,24-12-2013
SO72895,245,18430,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72896,291,16964,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72896,259,16964,2,1,2,12-12-2013,19-12-2013,24-12-2013
SO72897,291,17876,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72897,245,17876,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72898,289,685,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72898,284,685,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72899,284,711,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72900,284,1057,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72900,289,1057,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72900,245,1057,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72901,174,2055,22,1,22,12-12-2013,19-12-2013,24-12-2013
SO72901,277,2055,54,1,54,12-12-2013,19-12-2013,24-12-2013
SO72902,289,879,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72902,284,879,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72902,244,879,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72903,174,1876,22,1,22,12-12-2013,19-12-2013,24-12-2013
SO72903,104,1876,10,1,10,12-12-2013,19-12-2013,24-12-2013
SO72903,295,1876,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72903,245,1876,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72903,280,1876,9,1,9,12-12-2013,19-12-2013,24-12-2013
SO72904,104,1663,10,1,10,12-12-2013,19-12-2013,24-12-2013
SO72904,295,1663,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72905,120,7833,2295,1,2295,12-12-2013,19-12-2013,24-12-2013
SO72905,289,7833,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72905,284,7833,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72906,122,7582,2295,1,2295,12-12-2013,19-12-2013,24-12-2013
SO72906,174,7582,22,1,22,12-12-2013,19-12-2013,24-12-2013
SO72906,245,7582,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72907,118,4475,769,1,769,12-12-2013,19-12-2013,24-12-2013
SO72907,272,4475,70,1,70,12-12-2013,19-12-2013,24-12-2013
SO72907,275,4475,54,1,54,12-12-2013,19-12-2013,24-12-2013
SO72908,117,4428,769,1,769,12-12-2013,19-12-2013,24-12-2013
SO72908,174,4428,22,1,22,12-12-2013,19-12-2013,24-12-2013
SO72909,121,7442,2295,1,2295,12-12-2013,19-12-2013,24-12-2013
SO72909,292,7442,64,1,64,12-12-2013,19-12-2013,24-12-2013
SO72909,174,7442,22,1,22,12-12-2013,19-12-2013,24-12-2013
SO72910,123,9666,2320,1,2320,12-12-2013,19-12-2013,24-12-2013
SO72910,104,9666,10,1,10,12-12-2013,19-12-2013,24-12-2013
SO72910,295,9666,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72910,235,9666,24,1,24,12-12-2013,19-12-2013,24-12-2013
SO72911,154,550,1215,1,1215,12-12-2013,19-12-2013,24-12-2013
SO72911,105,550,9,1,9,12-12-2013,19-12-2013,24-12-2013
SO72911,295,550,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72911,246,550,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72911,250,550,50,1,50,12-12-2013,19-12-2013,24-12-2013
SO72912,157,2795,1215,1,1215,12-12-2013,19-12-2013,24-12-2013
SO72912,105,2795,9,1,9,12-12-2013,19-12-2013,24-12-2013
SO72912,295,2795,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72912,245,2795,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72913,144,10066,742,1,742,12-12-2013,19-12-2013,24-12-2013
SO72914,125,5661,2320,1,2320,12-12-2013,19-12-2013,24-12-2013
SO72915,142,7339,2443,1,2443,12-12-2013,19-12-2013,24-12-2013
SO72915,105,7339,9,1,9,12-12-2013,19-12-2013,24-12-2013
SO72915,295,7339,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72915,246,7339,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72915,276,7339,54,1,54,12-12-2013,19-12-2013,24-12-2013
SO72916,134,7463,1120,1,1120,12-12-2013,19-12-2013,24-12-2013
SO72916,276,7463,54,1,54,12-12-2013,19-12-2013,24-12-2013
SO72917,134,16715,1120,1,1120,12-12-2013,19-12-2013,24-12-2013
SO72917,245,16715,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72918,131,15570,1120,1,1120,12-12-2013,19-12-2013,24-12-2013
SO72918,244,15570,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72919,117,6333,769,1,769,12-12-2013,19-12-2013,24-12-2013
SO72919,273,6333,70,1,70,12-12-2013,19-12-2013,24-12-2013
SO72919,275,6333,54,1,54,12-12-2013,19-12-2013,24-12-2013
SO72919,166,6333,9,1,9,12-12-2013,19-12-2013,24-12-2013
SO72920,118,4269,769,1,769,12-12-2013,19-12-2013,24-12-2013
SO72921,121,2113,2295,1,2295,12-12-2013,19-12-2013,24-12-2013
SO72921,289,2113,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72921,284,2113,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72921,246,2113,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72921,235,2113,24,1,24,12-12-2013,19-12-2013,24-12-2013
SO72922,120,2958,2295,1,2295,12-12-2013,19-12-2013,24-12-2013
SO72922,247,2958,55,1,55,12-12-2013,19-12-2013,24-12-2013
SO72923,162,14085,2384,1,2384,12-12-2013,19-12-2013,24-12-2013
SO72923,280,14085,9,1,9,12-12-2013,19-12-2013,24-12-2013
SO72924,163,17297,2384,1,2384,12-12-2013,19-12-2013,24-12-2013
SO72924,245,17297,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72925,148,15647,742,1,742,12-12-2013,19-12-2013,24-12-2013
SO72925,281,15647,159,1,159,12-12-2013,19-12-2013,24-12-2013
SO72926,157,12800,1215,1,1215,12-12-2013,19-12-2013,24-12-2013
SO72926,295,12800,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72926,105,12800,9,1,9,12-12-2013,19-12-2013,24-12-2013
SO72927,155,15300,1215,1,1215,12-12-2013,19-12-2013,24-12-2013
SO72927,291,15300,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72927,288,15300,29,1,29,12-12-2013,19-12-2013,24-12-2013
SO72927,295,15300,5,1,5,12-12-2013,19-12-2013,24-12-2013
SO72927,105,15300,9,1,9,12-12-2013,19-12-2013,24-12-2013
SO72927,245,15300,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72927,249,15300,50,1,50,12-12-2013,19-12-2013,24-12-2013
SO72928,126,13335,540,1,540,12-12-2013,19-12-2013,24-12-2013
SO72928,246,13335,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72929,133,10931,1120,1,1120,12-12-2013,19-12-2013,24-12-2013
SO72929,246,10931,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72929,277,10931,54,1,54,12-12-2013,19-12-2013,24-12-2013
SO72929,235,10931,24,1,24,12-12-2013,19-12-2013,24-12-2013
SO72930,134,10932,1120,1,1120,12-12-2013,19-12-2013,24-12-2013
SO72931,135,7373,1701,1,1701,12-12-2013,19-12-2013,24-12-2013
SO72931,246,7373,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72931,233,7373,24,1,24,12-12-2013,19-12-2013,24-12-2013
SO72932,135,8159,1701,1,1701,12-12-2013,19-12-2013,24-12-2013
SO72932,244,8159,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72933,137,8121,1701,1,1701,12-12-2013,19-12-2013,24-12-2013
SO72933,286,8121,25,1,25,12-12-2013,19-12-2013,24-12-2013
SO72933,290,8121,4,1,4,12-12-2013,19-12-2013,24-12-2013
SO72934,137,8132,1701,1,1701,12-12-2013,19-12-2013,24-12-2013
SO72934,234,8132,24,1,24,12-12-2013,19-12-2013,24-12-2013
SO72935,135,8138,1701,1,1701,12-12-2013,19-12-2013,24-12-2013
SO72935,244,8138,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72936,135,7866,1701,1,1701,12-12-2013,19-12-2013,24-12-2013
SO72936,235,7866,24,1,24,12-12-2013,19-12-2013,24-12-2013
SO72936,278,7866,54,1,54,12-12-2013,19-12-2013,24-12-2013
SO72937,136,7867,1701,1,1701,12-12-2013,19-12-2013,24-12-2013
SO72938,135,7915,1701,1,1701,12-12-2013,19-12-2013,24-12-2013
SO72938,286,7915,25,1,25,12-12-2013,19-12-2013,24-12-2013
SO72939,135,8000,1701,1,1701,12-12-2013,19-12-2013,24-12-2013
SO72939,277,8000,54,1,54,12-12-2013,19-12-2013,24-12-2013
SO72940,136,11606,1701,1,1701,12-12-2013,19-12-2013,24-12-2013
SO72940,248,11606,50,1,50,12-12-2013,19-12-2013,24-12-2013
SO72941,137,8319,1701,1,1701,12-12-2013,19-12-2013,24-12-2013
SO72941,275,8319,54,1,54,12-12-2013,19-12-2013,24-12-2013
SO72942,136,4924,1701,1,1701,12-12-2013,19-12-2013,24-12-2013
SO72942,246,4924,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72942,277,4924,54,1,54,12-12-2013,19-12-2013,24-12-2013
SO72943,136,11605,1701,1,1701,12-12-2013,19-12-2013,24-12-2013
SO72943,246,11605,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72944,135,8281,1701,1,1701,12-12-2013,19-12-2013,24-12-2013
SO72944,275,8281,54,1,54,12-12-2013,19-12-2013,24-12-2013
SO72945,131,14494,1120,1,1120,12-12-2013,19-12-2013,24-12-2013
SO72945,290,14494,4,1,4,12-12-2013,19-12-2013,24-12-2013
SO72945,286,14494,25,1,25,12-12-2013,19-12-2013,24-12-2013
SO72945,244,14494,35,1,35,12-12-2013,19-12-2013,24-12-2013
SO72945,251,14494,50,1,50,12-12-2013,19-12-2013,24-12-2013
